date,state,county,city,college,cases,stateRestrictionsMasksRequired,cumulativeCases,openStatus,closingStatus,latitude,longitude
2020-11-05,Florida,Polk,Babson Park,Webber International University,10,no,816376,,,,
2020-11-05,Georgia,Tift,Tifton,Abraham Baldwin Agricultural College,130,no,368368,,,,
2020-11-05,Georgia,DeKalb,Decatur,Agnes Scott College,1,no,368368,,,,
2020-11-05,Georgia,Dougherty,Albany,Albany State University,110,no,368368,,,,
2020-11-05,Georgia,Fulton,Atlanta,Atlanta Metropolitan State College,0,no,368368,,,,
2020-11-05,Georgia,Richmond,Augusta,Augusta University,278,no,368368,,,,
2020-11-05,Georgia,Floyd,Mount Berry,Berry College,214,no,368368,,,,
2020-11-05,Georgia,Hall,Gainesville,Brenau University,55,no,368368,,,,
2020-11-05,Georgia,DeKalb,Atlanta,Clark Atlanta University,0,no,368368,,,,
2020-11-05,Georgia,Clayton,Morrow,Clayton State University,82,no,368368,,,,
2020-11-05,Georgia,Glynn,Brunswick,College of Coastal Georgia,68,no,368368,,,,
2020-11-05,Georgia,Muscogee,Columbus,Columbus State University,72,no,368368,,,,
2020-11-05,Georgia,Walker,Lookout Mountain,Covenant College,16,no,368368,,,,
2020-11-05,Georgia,Whitfield,Dalton,Dalton State College,54,no,368368,,,,
2020-11-05,Georgia,Emanuel,Swainsboro,East Georgia State College,53,no,368368,,,,
2020-11-05,Georgia,Franklin,Franklin Springs,Emmanuel College,43,no,368368,,,,
2020-11-05,Georgia,Fulton,Atlanta,Emory University,234,no,368368,Hybrid,Post Finals,33.748547,-84.391502
2020-11-05,Georgia,Peach,Fort Valley,Fort Valley State University,52,no,368368,,,,
2020-11-05,Georgia,Baldwin,Milledgeville,Georgia College & State University,747,no,368368,,,,
2020-11-05,Georgia,Gwinnett,Lawrenceville,Georgia Gwinnett College,130,no,368368,,,,
2020-11-05,Georgia,Floyd,Rome,Georgia Highlands College,65,no,368368,,,,
2020-11-05,Georgia,Fulton,Atlanta,Georgia Institute of Technology,1102,no,368368,Completely Open,Fully Remote,33.748547,-84.391502
2020-11-05,Georgia,Baldwin,Milledgeville,Georgia Military College,1,no,368368,,,,
2020-11-05,Georgia,Bulloch,Statesboro,Georgia Southern University,1243,no,368368,,,,
2020-11-05,Georgia,Sumter,Americus,Georgia Southwestern State University,49,no,368368,,,,
2020-11-05,Georgia,Fulton,Atlanta,Georgia State University,278,no,368368,,,,
2020-11-05,Georgia,Lamar,Barnesville,Gordon State College,22,no,368368,,,,
2020-11-05,Georgia,Cobb,Kennesaw,Kennesaw State University,572,no,368368,,,,
2020-11-05,Georgia,Troup,LaGrange,LaGrange College,24,no,368368,,,,
2020-11-05,Georgia,Bibb,Macon,Mercer University,303,no,368368,,,,
2020-11-05,Georgia,Bibb,Macon,Middle Georgia State University,219,no,368368,,,,
2020-11-05,Georgia,DeKalb,Atlanta,Morehouse College,,no,368368,,,,
2020-11-05,Georgia,DeKalb,Atlanta,Oglethorpe University,3,no,368368,,,,
2020-11-05,Georgia,Habersham,Demorest,Piedmont College,,no,368368,,,,
2020-11-05,Georgia,Chatham,Savannah,Savannah State University,42,no,368368,,,,
2020-11-05,Georgia,Floyd,Rome,Shorter University,,no,368368,,,,
2020-11-05,Georgia,Coffee,Douglas,South Georgia State College,38,no,368368,,,,
2020-11-05,Georgia,Clarke,Athens,University of Georgia,4198,no,368368,Completely Open,Fully Remote,33.957412,-83.376798
2020-11-05,Georgia,Lumpkin,Dahlonega,University of North Georgia,464,no,368368,,,,
2020-11-05,Georgia,Carroll,Carrollton,University of West Georgia,205,no,368368,,,,
2020-11-05,Georgia,Lowndes,Valdosta,Valdosta State University,177,no,368368,,,,
2020-11-05,Georgia,Bibb,Macon,Wesleyan College,25,no,368368,,,,
2020-11-05,Georgia,Towns,Young Harris,Young Harris College,37,no,368368,,,,
2020-11-05,Hawaii,Honolulu,Laie,Brigham Young University-Hawaii,5,yes,15686,,,,
2020-11-05,Hawaii,Honolulu,Honolulu,Chaminade University of Honolulu,,yes,15686,,,,
2020-11-05,Hawaii,Honolulu,Honolulu,Hawaii Pacific University,1,yes,15686,,,,
2020-11-05,Hawaii,Honolulu,Honolulu,Kapiolani Community College,3,yes,15686,,,,
2020-11-05,Hawaii,Honolulu,Pearl City,Leeward Community College,3,yes,15686,,,,
2020-11-05,Hawaii,Maui,Kahului,University of Hawaii Maui College,1,yes,15686,,,,
2020-11-05,Hawaii,Hawaii,Hilo,University of Hawaii at Hilo,3,yes,15686,,,,
2020-11-05,Hawaii,Honolulu,Honolulu,University of Hawaii at Manoa,24,yes,15686,,,,
2020-11-05,Hawaii,Honolulu,Kapolei,University of Hawaii-West Oahu,1,yes,15686,,,,
2020-11-05,Idaho,Ada,Boise,Boise State University,605,no,68314,,,,
2020-11-05,Idaho,Madison,Rexburg,Brigham Young University-Idaho,119,no,68314,,,,
2020-11-05,Idaho,Canyon,Caldwell,College of Idaho,52,no,68314,,,,
2020-11-05,Idaho,Twin Falls,Twin Falls,College of Southern Idaho,156,no,68314,,,,
2020-11-05,Idaho,Bannock,Pocatello,Idaho State University,398,no,68314,,,,
2020-11-05,Idaho,Nez Perce,Lewiston,Lewis-Clark State College,64,no,68314,,,,
2020-11-05,Idaho,Kootenai,Coeur d'Alene,North Idaho College,70,no,68314,,,,
2020-11-05,Idaho,Canyon,Nampa,Northwest Nazarene University,59,no,68314,,,,
2020-11-05,Idaho,Latah,Moscow,University of Idaho,452,no,68314,,,,
2020-11-05,Illinois,Rock Island,Rock Island,Augustana College,53,yes,453750,,,,
2020-11-05,Illinois,Kane,Aurora,Aurora University,61,yes,453750,,,,
2020-11-05,Illinois,DuPage,Lisle,Benedictine University,19,yes,453750,,,,
2020-11-05,Illinois,Macoupin,Carlinville,Blackburn College,,yes,453750,,,,
2020-11-05,Illinois,Peoria,Peoria,Bradley University,365,yes,453750,,,,
2020-11-05,Illinois,Cook,Chicago,Chicago State University,18,yes,453750,,,,
2020-11-05,Illinois,Cook,Chicago,Columbia College Chicago,22,yes,453750,,,,
2020-11-05,Illinois,Cook,River Forest,Concordia University Chicago,10,yes,453750,,,,
2020-11-05,Illinois,Cook,Chicago,DePaul University,22,yes,453750,,,,
2020-11-05,Illinois,Cook,River Forest,Dominican University,54,yes,453750,,,,
2020-11-05,Illinois,Coles,Charleston,Eastern Illinois University,382,yes,453750,,,,
2020-11-05,Illinois,DuPage,Elmhurst,Elmhurst University,41,yes,453750,,,,
2020-11-05,Illinois,Woodford,Eureka,Eureka College,25,yes,453750,,,,
2020-11-05,Illinois,Cook,University Park,Governors State University,22,yes,453750,,,,
2020-11-05,Illinois,Bond,Greenville,Greenville University,36,yes,453750,,,,
2020-11-05,Illinois,Morgan,Jacksonville,Illinois College,12,yes,453750,,,,
2020-11-05,Illinois,Cook,Chicago,Illinois Institute of Technology,69,yes,453750,,,,
2020-11-05,Illinois,McLean,Normal,Illinois State University,1528,yes,453750,,,,
2020-11-05,Illinois,McLean,Bloomington,Illinois Wesleyan University,149,yes,453750,,,,
2020-11-05,Illinois,Clinton,Centralia,Kaskaskia College,58,yes,453750,,,,
2020-11-05,Illinois,Knox,Galesburg,Knox College,25,yes,453750,,,,
2020-11-05,Illinois,Lake,Lake Forest,Lake Forest College,7,yes,453750,,,,
2020-11-05,Illinois,Coles,Mattoon,Lake Land College,53,yes,453750,,,,
2020-11-05,Illinois,Will,Romeoville,Lewis University,101,yes,453750,,,,
2020-11-05,Illinois,Cook,Chicago,Loyola University Chicago,47,yes,453750,,,,
2020-11-05,Illinois,St. Clair,Lebanon,McKendree University,135,yes,453750,,,,
2020-11-05,Illinois,DuPage,Downers Grove,Midwestern University at Downers Grove,66,yes,453750,,,,
2020-11-05,Illinois,Macon,Decatur,Millikin University,70,yes,453750,,,,
2020-11-05,Illinois,Warren,Monmouth,Monmouth College,44,yes,453750,,,,
2020-11-05,Illinois,Cook,Chicago,Moody Bible Institute,16,yes,453750,,,,
2020-11-05,Illinois,DuPage,Naperville,North Central College,82,yes,453750,,,,
2020-11-05,Illinois,Cook,Chicago,North Park University,91,yes,453750,,,,
2020-11-05,Illinois,Cook,Chicago,Northeastern Illinois University,87,yes,453750,,,,
2020-11-05,Illinois,Dekalb,Dekalb,Northern Illinois University,424,yes,453750,,,,
2020-11-05,Illinois,Cook,Evanston,Northwestern University,157,yes,453750,Completely Open,Post Finals,42.052157,-87.687867
2020-11-05,Illinois,Kankakee,Bourbonnais,Olivet Nazarene University,23,yes,453750,,,,
2020-11-05,Illinois,Champaign,Champaign,Parkland College,100,yes,453750,,,,
2020-11-05,Illinois,Jersey,Elsah,Principia College,2,yes,453750,Completely Closed,Fully Remote,38.954693,-90.36077
2020-11-05,Illinois,Adams,Quincy,Quincy University,186,yes,453750,,,,
2020-11-05,Illinois,Winnebago,Rockford,Rockford University,67,yes,453750,,,,
2020-11-05,Illinois,Cook,Chicago,Saint Xavier University,79,yes,453750,,,,
2020-11-05,Illinois,Cook,Chicago,School of the Art Institute of Chicago,12,yes,453750,,,,
2020-11-05,Illinois,Saline,Harrisburg,Southeastern Illinois College,16,yes,453750,,,,
2020-11-05,Illinois,Jackson,Carbondale,Southern Illinois University Carbondale,126,yes,453750,,,,
2020-11-05,Illinois,Madison,Edwardsville,Southern Illinois University Edwardsville,161,yes,453750,,,,
2020-11-05,Illinois,St. Clair,Belleville,Southwestern Illinois College,,yes,453750,,,,
2020-11-05,Illinois,Cook,Chicago,University of Chicago,224,yes,453750,Completely Open,Thanksgiving,41.883229,-87.632398
2020-11-05,Illinois,Sangamon,Springfield,University of Illinois Springfield,77,yes,453750,,,,
2020-11-05,Illinois,Champaign,Champaign,University of Illinois Urbana-Champaign,3241,yes,453750,Completely Open,Fully Remote,40.116328,-88.243522
2020-11-05,Illinois,Cook,Chicago,University of Illinois at Chicago,399,yes,453750,,,,
2020-11-05,Illinois,McDonough,Macomb,Western Illinois University,193,yes,453750,,,,
2020-11-05,Illinois,DuPage,Wheaton,Wheaton College,6,yes,453750,,,,
2020-11-05,Indiana,Madison,Anderson,Anderson University,8,yes,196176,,,,
2020-11-05,Indiana,Delaware,Muncie,Ball State University,1155,yes,196176,,,,
2020-11-05,Indiana,Marion,Indianapolis,Butler University,179,yes,196176,,,,
2020-11-05,Indiana,Putnam,Greencastle,DePauw University,27,yes,196176,,,,
2020-11-05,Indiana,Wayne,Richmond,Earlham College,22,yes,196176,,,,
2020-11-05,Indiana,Johnson,Franklin,Franklin College,55,yes,196176,,,,
2020-11-05,Indiana,Elkhart,Goshen,Goshen College,79,yes,196176,,,,
2020-11-05,Indiana,Kosciusko,Winona Lake,Grace College and Theological Seminary,89,yes,196176,,,,
2020-11-05,Indiana,Jefferson,Hanover,Hanover College,,yes,196176,,,,
2020-11-05,Indiana,Vigo,Terre Haute,Indiana State University,99,yes,196176,,,,
2020-11-05,Indiana,Monroe,Bloomington,Indiana University Bloomington,3369,yes,196176,Completely Open,Thanksgiving,39.166587,-86.534893
2020-11-05,Indiana,Wayne,Richmond,Indiana University East,27,yes,196176,,,,
2020-11-05,Indiana,Howard,Kokomo,Indiana University Kokomo,21,yes,196176,,,,
2020-11-05,Indiana,Lake,Gary,Indiana University Northwest,11,yes,196176,,,,
2020-11-05,Indiana,St. Joseph,South Bend,Indiana University South Bend,21,yes,196176,,,,
2020-11-05,Indiana,Floyd,New Albany,Indiana University Southeast,11,yes,196176,,,,
2020-11-05,Indiana,Marion,Indianapolis,Indiana University-Purdue University Indianapolis,141,yes,196176,,,,
2020-11-05,Indiana,Wabash,North Manchester,Manchester University,25,yes,196176,,,,
2020-11-05,Indiana,Marion,Indianapolis,Marian University,64,yes,196176,,,,
2020-11-05,Indiana,Gibson,Oakland City,Oakland City University,2,yes,196176,,,,
2020-11-05,Indiana,Tippecanoe,West Lafayette,Purdue University,1853,yes,196176,Completely Open,Post Finals,40.454773,-86.915695
2020-11-05,Indiana,Madison,Anderson,Purdue University - Purdue Polytechnic Anderson,,yes,196176,,,,
2020-11-05,Indiana,Bartholomew,Columbus,Purdue University - Purdue Polytechnic Columbus,,yes,196176,,,,
2020-11-05,Indiana,Marion,Indianapolis,Purdue University - Purdue Polytechnic Indianapolis,,yes,196176,,,,
2020-11-05,Indiana,Howard,Kokomo,Purdue University - Purdue Polytechnic Kokomo,,yes,196176,,,,
2020-11-05,Indiana,Tippecanoe,Lafayette,Purdue University - Purdue Polytechnic Lafayette,,yes,196176,,,,
2020-11-05,Indiana,Floyd,New Albany,Purdue University - Purdue Polytechnic New Albany,,yes,196176,,,,
2020-11-05,Indiana,Wayne,Richmond,Purdue University - Purdue Polytechnic Richmond,,yes,196176,,,,
2020-11-05,Indiana,St. Joseph,South Bend,Purdue University - Purdue Polytechnic South Bend,,yes,196176,,,,
2020-11-05,Indiana,Knox,Vincennes,Purdue University - Purdue Polytechnic Vincennes,,yes,196176,,,,
2020-11-05,Indiana,Allen,Fort Wayne,Purdue University Fort Wayne,110,yes,196176,,,,
2020-11-05,Indiana,Lake,Hammond,Purdue University Northwest,78,yes,196176,,,,
2020-11-05,Indiana,Vigo,Terre Haute,Rose-Hulman Institute of Technology,62,yes,196176,,,,
2020-11-05,Indiana,St. Joseph,Notre Dame,Saint Mary's College,95,yes,196176,,,,
2020-11-05,Indiana,Grant,Upland,Taylor University,29,yes,196176,,,,
2020-11-05,Indiana,Steuben,Angola,Trine University,128,yes,196176,,,,
2020-11-05,Indiana,Vanderburgh,Evansville,University of Evansville,110,yes,196176,,,,
2020-11-05,Indiana,Marion,Indianapolis,University of Indianapolis,175,yes,196176,,,,
2020-11-05,Indiana,St. Joseph,Notre Dame,University of Notre Dame,1208,yes,196176,Completely Open,Thanksgiving,41.705669,-86.247525
2020-11-05,Indiana,Vanderburgh,Evansville,University of Southern Indiana,392,yes,196176,,,,
2020-11-05,Indiana,Porter,Valparaiso,Valparaiso University,50,yes,196176,,,,
2020-11-05,Indiana,Knox,Vincennes,Vincennes University,12,yes,196176,,,,
2020-11-05,Indiana,Montgomery,Crawfordsville,Wabash College,29,yes,196176,,,,
2020-11-05,Iowa,Buena Vista,Storm Lake,Buena Vista University,43,no,130732,,,,
2020-11-05,Iowa,Marion,Pella,Central College,41,no,130732,,,,
2020-11-05,Iowa,Dubuque,Dubuque,Clarke University,79,no,130732,,,,
2020-11-05,Iowa,Linn,Cedar Rapids,Coe College,36,no,130732,,,,
2020-11-05,Iowa,Linn,Mount Vernon,Cornell College,16,no,130732,,,,
2020-11-05,Iowa,Sioux,Sioux Center,Dordt University,28,no,130732,,,,
2020-11-05,Iowa,Polk,Des Moines,Drake University,42,no,130732,,,,
2020-11-05,Iowa,Scott,Davenport,Eastern Iowa Community College District,77,no,130732,,,,
2020-11-05,Iowa,Hardin,Iowa Falls,Ellsworth Community College,59,no,130732,,,,
2020-11-05,Iowa,Decatur,Lamoni,Graceland University,61,no,130732,,,,
2020-11-05,Iowa,Polk,Des Moines,Grand View University,88,no,130732,,,,
2020-11-05,Iowa,Poweshiek,Grinnell,Grinnell College,11,no,130732,,,,
2020-11-05,Iowa,Black Hawk,Waterloo,Hawkeye Community College,148,no,130732,,,,
2020-11-05,Iowa,Story,Ames,Iowa State University,1518,no,130732,,,,
2020-11-05,Iowa,Henry,Mount Pleasant,Iowa Wesleyan University,133,no,130732,,,,
2020-11-05,Iowa,Dubuque,Dubuque,Loras College,,no,130732,,,,
2020-11-05,Iowa,Winneshiek,Decorah,Luther College,7,no,130732,,,,
2020-11-05,Iowa,Marshall,Marshalltown,Marshalltown Community College,11,no,130732,,,,
2020-11-05,Iowa,Woodbury,Sioux City,Morningside College,149,no,130732,,,,
2020-11-05,Iowa,Sioux,Orange City,Northwestern College,78,no,130732,,,,
2020-11-05,Iowa,Scott,Davenport,Saint Ambrose University,31,no,130732,,,,
2020-11-05,Iowa,Warren,Indianola,Simpson College,53,no,130732,,,,
2020-11-05,Iowa,Dubuque,Dubuque,University of Dubuque,50,no,130732,,,,
2020-11-05,Iowa,Johnson,Iowa City,University of Iowa,2330,no,130732,Completely Open,Thanksgiving,41.66124,-91.530128
2020-11-05,Iowa,Black Hawk,Cedar Falls,University of Northern Iowa,261,no,130732,,,,
2020-11-05,Iowa,Fayette,Fayette,Upper Iowa University,73,no,130732,,,,
2020-11-05,Iowa,Bremer,Waverly,Wartburg College,69,no,130732,,,,
2020-11-05,Iowa,Mahaska,Oskaloosa,William Penn University,30,no,130732,,,,
2020-11-05,Kansas,Allen,Iola,Allen County Community College,16,yes,92215,,,,
2020-11-05,Kansas,Douglas,Baldwin City,Baker University,80,yes,92215,,,,
2020-11-05,Kansas,Atchison,Atchison,Benedictine College,125,yes,92215,,,,
2020-11-05,Kansas,Harvey,North Newton,Bethel College,132,yes,92215,,,,
2020-11-05,Kansas,Butler,El Dorado,Butler Community College,108,yes,92215,,,,
2020-11-05,Kansas,McPherson,McPherson,Central Christian College,11,yes,92215,,,,
2020-11-05,Kansas,Ford,Dodge City,Dodge City Community College,13,yes,92215,,,,
2020-11-05,Kansas,Lyon,Emporia,Emporia State University,82,yes,92215,,,,
2020-11-05,Kansas,Ellis,Hays,Fort Hays State University,296,yes,92215,,,,
2020-11-05,Kansas,Douglas,Lawrence,Haskell Indian Nations University,,yes,92215,,,,
2020-11-05,Kansas,Harvey,Hesston,Hesston College,7,yes,92215,,,,
2020-11-05,Kansas,Reno,Hutchinson,Hutchinson Community College,32,yes,92215,,,,
2020-11-05,Kansas,Johnson,Overland Park,Johnson County Community College,103,yes,92215,,,,
2020-11-05,Kansas,Riley,Manhattan,Kansas State University,945,yes,92215,,,,
2020-11-05,Kansas,Saline,Salina,Kansas Wesleyan University,27,yes,92215,,,,
2020-11-05,Kansas,Labette,Parsons,Labette Community College,5,yes,92215,,,,
2020-11-05,Kansas,Sedgwick,Whichita,Newman University,39,yes,92215,,,,
2020-11-05,Kansas,Crawford,Pittsburg,Pittsburg State University,190,yes,92215,,,,
2020-11-05,Kansas,Cowley,Winfield,Southwestern College,59,yes,92215,,,,
2020-11-05,Kansas,Rice,Sterling,Sterling College,9,yes,92215,,,,
2020-11-05,Kansas,Douglas,Lawrence,University of Kansas,1121,yes,92215,,,,
2020-11-05,Kansas,Leavenworth,Leavenworth,University of Saint Mary,4,yes,92215,,,,
2020-11-05,Kansas,Shawnee,Topeka,Washburn University,105,yes,92215,,,,
2020-11-05,Kansas,Sedgwick,Wichita,Wichita State University,87,yes,92215,,,,
2020-11-05,Kentucky,Knott,Pippa Passes,Alice Lloyd College,76,yes,115277,,,,
2020-11-05,Kentucky,Jessamine,Wilmore,Asbury Theological Seminary,5,yes,115277,,,,
2020-11-05,Kentucky,Jessamine,Wilmore,Asbury University,9,yes,115277,,,,
2020-11-05,Kentucky,Boyd,Ashland,Ashland Community and Technical College,5,yes,115277,,,,
2020-11-05,Kentucky,Boone,Florence,Beckfield College,1,yes,115277,,,,
2020-11-05,Kentucky,Jefferson,Louisville,Bellarmine University,156,yes,115277,,,,
2020-11-05,Kentucky,Madison,Berea,Berea College,7,yes,115277,,,,
2020-11-05,Kentucky,Floyd,Prestonsburg,Big Sandy Community and Technical College,9,yes,115277,,,,
2020-11-05,Kentucky,Fayette,Lexington,Bluegrass Community and Technical College,136,yes,115277,,,,
2020-11-05,Kentucky,Taylor,Campbellsville,Campbellsville University,67,yes,115277,,,,
2020-11-05,Kentucky,Boyle,Danville,Centre College,38,yes,115277,,,,
2020-11-05,Kentucky,Bell,Pineville,Clear Creek Baptist Bible College,3,yes,115277,,,,
2020-11-05,Kentucky,Madison,Richmond,Eastern Kentucky University,281,yes,115277,,,,
2020-11-05,Kentucky,Hardin,Elizabethtown,Elizabethtown Community and Technical College,27,yes,115277,,,,
2020-11-05,Kentucky,Leslie,Hyden,Frontier Nursing University,1,yes,115277,,,,
2020-11-05,Kentucky,Jefferson,Louisville,Galen College of Nursing-Louisville,8,yes,115277,,,,
2020-11-05,Kentucky,Boone,Florence,Gateway Community and Technical College,10,yes,115277,,,,
2020-11-05,Kentucky,Scott,Georgetown,Georgetown College,150,yes,115277,,,,
2020-11-05,Kentucky,Perry,Hazard,Hazard Community and Technical College,11,yes,115277,,,,
2020-11-05,Kentucky,Henderson,Henderson,Henderson Community College,29,yes,115277,,,,
2020-11-05,Kentucky,Christian,Hopkinsville,Hopkinsville Community College,17,yes,115277,,,,
2020-11-05,Kentucky,Jefferson,Louisville,Jefferson Community and Technical College,75,yes,115277,,,,
2020-11-05,Kentucky,Carter,Grayson,Kentucky Christian University,1,yes,115277,,,,
2020-11-05,Kentucky,Franklin,Frankfort,Kentucky State University,116,yes,115277,,,,
2020-11-05,Kentucky,Daviess,Owensboro,Kentucky Wesleyan College,25,yes,115277,,,,
2020-11-05,Kentucky,Fayette,Lexington,Lexington Healing Arts Academy,1,yes,115277,,,,
2020-11-05,Kentucky,Fayette,Lexington,Lexington Theological Seminary,1,yes,115277,,,,
2020-11-05,Kentucky,Adair,Columbia,Lindsey Wilson College,58,yes,115277,,,,
2020-11-05,Kentucky,Hopkins,Madisonville,Madisonville Community College,22,yes,115277,,,,
2020-11-05,Kentucky,Mason,Maysville,Maysville Community and Technical College,6,yes,115277,,,,
2020-11-05,Kentucky,Jefferson,Louisville,MedQuest College,5,yes,115277,,,,
2020-11-05,Kentucky,Woodford,Midway,Midway University,40,yes,115277,,,,
2020-11-05,Kentucky,Rowan,Morehead,Morehead State University,115,yes,115277,,,,
2020-11-05,Kentucky,Calloway,Murray,Murray State University,346,yes,115277,,,,
2020-11-05,Kentucky,Campbell,Highland Heights,Northern Kentucky University,57,yes,115277,,,,
2020-11-05,Kentucky,Daviess,Owensboro,Owensboro Community and Technical College,14,yes,115277,,,,
2020-11-05,Kentucky,Fayette,Lexington,Paul Mitchell the School-Lexington,3,yes,115277,,,,
2020-11-05,Kentucky,Pulaski,Somerset,Somerset Community College,28,yes,115277,,,,
2020-11-05,Kentucky,Warren,Bowling Green,Southcentral Kentucky Community and Technical College,62,yes,115277,,,,
2020-11-05,Kentucky,Harlan,Cumberland,Southeast Kentucky Community and Technical College,9,yes,115277,,,,
2020-11-05,Kentucky,Jefferson,Louisville,Spalding University,10,yes,115277,,,,
2020-11-05,Kentucky,Jefferson,Louisville,Sullivan University,8,yes,115277,,,,
2020-11-05,Kentucky,Jefferson,Louisville,The Southern Baptist Theological Seminary,1,yes,115277,,,,
2020-11-05,Kentucky,Kenton,Crestview Hills,Thomas More University,79,yes,115277,,,,
2020-11-05,Kentucky,Fayette,Lexington,Transylvania University,87,yes,115277,,,,
2020-11-05,Kentucky,Knox,Barbourville,Union College,47,yes,115277,,,,
2020-11-05,Kentucky,Fayette,Lexington,University of Kentucky,2475,yes,115277,,,,
2020-11-05,Kentucky,Jefferson,Louisville,University of Louisville,878,yes,115277,,,,
2020-11-05,Kentucky,Pike,Pikeville,University of Pikeville,115,yes,115277,,,,
2020-11-05,Kentucky,Whitley,Williamsburg,University of the Cumberlands,92,yes,115277,,,,
2020-11-05,Kentucky,McCracken,Paducah,West Kentucky Community and Technical College,27,yes,115277,,,,
2020-11-05,Kentucky,Warren,Bowling Green,Western Kentucky University,836,yes,115277,,,,
2020-11-05,Louisiana,Caddo,Shreveport,Centenary College of Louisiana,41,yes,190845,,,,
2020-11-05,Louisiana,Lincoln,Grambling,Grambling State University,40,yes,190845,,,,
2020-11-05,Louisiana,Rapides,Pineville,Louisiana College,,yes,190845,,,,
2020-11-05,Louisiana,East Baton Rouge,Baton Rouge,Louisiana State University,1248,yes,190845,,,,
2020-11-05,Louisiana,Rapides,Alexandria,Louisiana State University Alexandria,55,yes,190845,,,,
2020-11-05,Louisiana,Orleans,New Orleans,"Louisiana State University Health Sciences Center, New Orleans",283,yes,190845,,,,
2020-11-05,Louisiana,Caddo,Shreveport,"Louisiana State University Health Sciences Center, Shreveport",1,yes,190845,,,,
2020-11-05,Louisiana,Caddo,Shreveport,"Louisiana State University, Shreveport",39,yes,190845,,,,
2020-11-05,Louisiana,Lincoln,Ruston,Louisiana Tech University,434,yes,190845,,,,
2020-11-05,Louisiana,Orleans,New Orleans,Loyola University New Orleans,90,yes,190845,,,,
2020-11-05,Louisiana,Calcasieu,Lake Charles,McNeese State University,,yes,190845,,,,
2020-11-05,Louisiana,Lafourche,Thibodaux,Nicholls State University,149,yes,190845,,,,
2020-11-05,Louisiana,Natchitoches,Natchitoches,Northwestern State University of Louisiana,310,yes,190845,,,,
2020-11-05,Louisiana,Tangipahoa,Hammond,Southeastern Louisiana University,176,yes,190845,,,,
2020-11-05,Louisiana,East Baton Rouge,Baton Rouge,Southern University Law Center,8,yes,190845,,,,
2020-11-05,Louisiana,East Baton Rouge,Baton Rouge,Southern University and A&M College,148,yes,190845,,,,
2020-11-05,Louisiana,Orleans,New Orleans,Southern University at New Orleans,15,yes,190845,,,,
2020-11-05,Louisiana,Orleans,New Orleans,Tulane University of Louisiana,887,yes,190845,Completely Open,Fully Remote,29.950621,-90.074948
2020-11-05,Louisiana,Ouachita,Monroe,University of Louisiana Monroe,212,yes,190845,,,,
2020-11-05,Louisiana,Lafayette,Lafeyette,University of Louisiana at Lafayette,308,yes,190845,,,,
2020-11-05,Louisiana,Orleans,New Orleans,University of New Orleans,49,yes,190845,,,,
2020-11-05,Maine,Androscoggin,Lewiston,Bates College,7,yes,7260,,,,
2020-11-05,Maine,Cumberland,Brunswick,Bowdoin College,3,yes,7260,,,,
2020-11-05,Maine,Kennebec,Waterville,Colby College,14,yes,7260,,,,
2020-11-05,Maine,Penobscot,Bangor,Husson University,3,yes,7260,,,,
2020-11-05,Maine,Hancock,Castine,Maine Maritime Academy,4,yes,7260,,,,
2020-11-05,Maine,Cumberland,Standish,Saint Joseph's College of Maine,11,yes,7260,,,,
2020-11-05,Maine,Kennebec,Waterville,Thomas College,0,yes,7260,,,,
2020-11-05,Maine,Penobscot,Orono,University of Maine,26,yes,7260,,,,
2020-11-05,Maine,Franklin,Farmington,University of Maine Farmington,6,yes,7260,,,,
2020-11-05,Maine,Kennebec,Augusta,University of Maine at Augusta,7,yes,7260,,,,
2020-11-05,Maine,Aroostook,Fort Kent,University of Maine at Fort Kent,2,yes,7260,,,,
2020-11-05,Maine,Washington,Machias,University of Maine at Machias,0,yes,7260,,,,
2020-11-05,Maine,Aroostook,Presque Isle,University of Maine at Presque Isle,0,yes,7260,,,,
2020-11-05,Maine,York,Biddeford,University of New England,23,yes,7260,,,,
2020-11-05,Maine,Cumberland,Portland,University of Southern Maine,14,yes,7260,,,,
2020-11-05,Maryland,Prince George's,Bowie,Bowie State University,47,yes,149964,,,,
2020-11-05,Maryland,Baltimore city,Baltimore,Coppin State University,8,yes,149964,,,,
2020-11-05,Maryland,Allegany,Frostburg,Frostburg State University,98,yes,149964,,,,
2020-11-05,Maryland,Baltimore City,Baltimore,Goucher College,0,yes,149964,,,,
2020-11-05,Maryland,Frederick,Frederick,Hood College,22,yes,149964,,,,
2020-11-05,Maryland,Baltimore City,Baltimore,Johns Hopkins University,477,yes,149964,Hybrid,Post Finals,39.290443,-76.612333
2020-11-05,Maryland,Baltimore,Baltimore,Loyola University Maryland,,yes,149964,,,,
2020-11-05,Maryland,Carroll,Westminster,McDaniel College,18,yes,149964,,,,
2020-11-05,Maryland,Baltimore city,Baltimore,Morgan State University,17,yes,149964,,,,
2020-11-05,Maryland,Frederick,Emmitsburg,Mount St. Mary's University,24,yes,149964,,,,
2020-11-05,Maryland,Baltimore City,Baltimore,Notre Dame of Maryland University,9,yes,149964,,,,
2020-11-05,Maryland,Wicomico,Salisbury,Salisbury University,454,yes,149964,,,,
2020-11-05,Maryland,St. Mary's,St. Mary's City,St. Mary's College of Maryland,24,yes,149964,,,,
2020-11-05,Maryland,Baltimore,Stevenson,Stevenson University,53,yes,149964,,,,
